timestamps,X,Y,Z,IR,RED
147.9816,-0.169137,-0.099081,0.957778,122170,99541
148.0284,-0.166135,-0.096078,0.948771,122184,99567
148.0752,-0.169137,-0.094076,0.962782,122292,99655
148.122,-0.159129,-0.094076,0.968787,122459,99817
148.1688,-0.162132,-0.091074,0.963783,122694,99884
148.2156,-0.153124,-0.088072,0.980797,122882,99947
148.2624,-0.149121,-0.090073,0.9848,123028,100031
148.3092,-0.171139,-0.097079,0.94777,123166,100019
148.356,-0.167136,-0.095077,0.960781,123281,99746
148.4028,-0.159129,-0.096078,0.97279,121968,99402
148.4496,-0.163133,-0.094076,0.958779,121513,99307
148.4964,-0.14812,-0.090073,0.965785,121565,99388
148.5432,-0.17214,-0.09808,0.948771,121730,99451
148.59,-0.163133,-0.094076,0.967786,121823,99490
148.6368,-0.170138,-0.09808,0.942766,121986,99519
148.6836,-0.170138,-0.099081,0.946769,122092,99531
148.7304,-0.154125,-0.090073,0.995809,122016,99548
148.7772,-0.152124,-0.093076,0.988803,122064,99575
148.824,-0.166135,-0.095077,0.963783,122695,99845
148.8708,-0.166135,-0.095077,0.964784,122881,99928
148.9176,-0.159129,-0.093076,0.962782,122949,99923
148.9644,-0.171139,-0.088072,0.978795,123079,100000
149.0112,-0.175142,-0.096078,0.955777,123207,100062
149.058,-0.153124,-0.090073,0.970789,123380,100025
149.1048,-0.16013,-0.092075,0.962782,123040,99670
149.1516,-0.165134,-0.095077,0.960781,121748,99316
149.1984,-0.163133,-0.095077,0.977794,121484,99340
149.2452,-0.167136,-0.09808,0.94777,121590,99419
149.292,-0.165134,-0.095077,0.960781,121903,99537
149.3388,-0.174141,-0.095077,0.946769,122038,99585
149.3856,-0.177144,-0.093076,0.944768,122057,99591
149.4324,-0.173141,-0.09808,0.936761,122026,99588
149.4792,-0.170138,-0.093076,0.952774,122091,99633
149.526,-0.165134,-0.088072,0.950773,122296,99742
149.5728,-0.169137,-0.094076,0.945768,122514,99828
149.6196,-0.154125,-0.090073,0.969788,122717,99864
149.6664,-0.17214,-0.091074,0.95978,122846,99912
149.7132,-0.166135,-0.094076,0.963783,122993,99973
149.76,-0.163133,-0.091074,0.966785,123246,100057
149.8068,-0.164133,-0.090073,0.978795,123223,99820
149.8536,-0.175142,-0.101082,0.982799,121973,99378
149.9004,-0.175142,-0.092075,0.970789,121531,99242
149.9472,-0.167136,-0.096078,0.953775,121596,99355
149.994,-0.168137,-0.091074,0.962782,121662,99447
150.0408,-0.171139,-0.094076,0.953775,121828,99529
150.0876,-0.176143,-0.094076,0.958779,121956,99590
150.1344,-0.166135,-0.093076,0.961781,122085,99534
150.1812,-0.166135,-0.091074,0.97179,122003,99526
150.228,-0.166135,-0.092075,0.962782,122268,99704
150.2748,-0.173141,-0.094076,0.954776,122524,99777
150.3216,-0.171139,-0.097079,0.954776,122735,99845
150.3684,-0.158128,-0.089072,0.978795,122827,99885
150.4152,-0.163133,-0.091074,0.97279,122900,99930
150.462,-0.158128,-0.084068,0.988803,122999,99976
150.5088,-0.165134,-0.088072,0.97279,123191,99908
150.5556,-0.165134,-0.092075,0.97279,122677,99473
150.6024,-0.162132,-0.090073,0.978795,121681,99247
150.6492,-0.159129,-0.091074,0.970789,121422,99301
150.696,-0.163133,-0.093076,0.94777,121762,99475
150.7428,-0.169137,-0.094076,0.942766,121896,99489
150.7896,-0.158128,-0.087071,0.957778,122047,99483
150.8364,-0.167136,-0.094076,0.945768,122035,99479
150.8832,-0.154125,-0.097079,0.979796,122016,99493
150.93,-0.134109,-0.08607,1.005817,122035,99588
150.9768,-0.164133,-0.090073,0.965785,122258,99682
151.0236,-0.161131,-0.092075,0.967786,122531,99733
151.0704,-0.168137,-0.096078,0.954776,122619,99818
151.1172,-0.170138,-0.097079,0.940764,122790,99912
151.164,-0.164133,-0.093076,0.962782,123079,99958
151.2108,-0.170138,-0.089072,0.952774,123129,99767
151.2576,-0.164133,-0.092075,0.95978,121963,99323
151.3044,-0.175142,-0.101082,0.944768,121434,99241
151.3512,-0.173141,-0.09808,0.932758,121407,99293
151.398,-0.155126,-0.088072,0.976794,121593,99366
151.4448,-0.165134,-0.093076,0.958779,121733,99388
151.4916,-0.169137,-0.092075,0.942766,121754,99478
151.5384,-0.17214,-0.095077,0.949772,121935,99459
151.5852,-0.179146,-0.099081,0.950773,121926,99425
151.632,-0.166135,-0.094076,0.963783,122038,99530
151.6788,-0.16013,-0.095077,0.945768,122274,99657
151.7256,-0.159129,-0.08607,0.976794,122486,99750
151.7724,-0.161131,-0.093076,0.961781,122668,99788
151.8192,-0.166135,-0.091074,0.981798,122772,99846
151.866,-0.168137,-0.102083,0.962782,122866,99858
151.9128,-0.154125,-0.092075,0.983799,122962,99926
151.9596,-0.178145,-0.099081,0.977794,123120,99910
152.0064,-0.155126,-0.090073,0.97279,122740,99533
152.0532,-0.159129,-0.093076,0.969788,121646,99217
152.1,-0.167136,-0.095077,0.958779,121686,99309
152.1468,-0.178145,-0.104085,0.950773,121695,99405
152.1936,-0.167136,-0.097079,0.957778,121855,99463
152.2404,-0.153124,-0.095077,0.946769,121892,99466
152.2872,-0.167136,-0.095077,0.962782,121859,99461
152.334,-0.169137,-0.099081,0.97279,121899,99493
152.3808,-0.163133,-0.094076,0.965785,122041,99571
152.4276,-0.159129,-0.090073,0.974792,122270,99633
152.4744,-0.145118,-0.08607,0.981798,122478,99749
152.5212,-0.146119,-0.083067,0.977794,122718,99745
152.568,-0.163133,-0.097079,0.965785,122931,99879
152.6148,-0.167136,-0.096078,0.961781,122994,99945
152.6616,-0.170138,-0.095077,0.953775,123255,99901
152.7084,-0.164133,-0.092075,0.966785,122660,99464
152.7552,-0.166135,-0.099081,0.97279,121558,99229
152.802,-0.16013,-0.093076,0.973791,121410,99278
152.8488,-0.166135,-0.094076,0.950773,121540,99356
152.8956,-0.168137,-0.094076,0.950773,121690,99377
152.9424,-0.169137,-0.094076,0.956777,121781,99417
152.9892,-0.158128,-0.085069,0.981798,121955,99475
153.036,-0.161131,-0.092075,0.963783,121971,99440
153.0828,-0.17214,-0.090073,0.994808,122090,99566
153.1296,-0.165134,-0.091074,0.976794,122319,99658
153.1764,-0.167136,-0.095077,0.968787,122517,99723
153.2232,-0.152124,-0.091074,0.981798,122722,99730
153.27,-0.150122,-0.094076,0.961781,122863,99772
153.3168,-0.153124,-0.094076,0.958779,122936,99868
153.3636,-0.16013,-0.095077,0.954776,123043,99879
153.4104,-0.170138,-0.088072,0.967786,123177,99769
153.4572,-0.17214,-0.083067,0.954776,122259,99353
153.504,-0.166135,-0.093076,0.960781,121567,99345
153.5508,-0.176143,-0.09808,0.941765,121692,99358
153.5976,-0.169137,-0.094076,0.932758,121815,99409
153.6444,-0.16013,-0.089072,0.970789,121990,99432
153.6912,-0.166135,-0.090073,0.952774,122004,99447
153.738,-0.16013,-0.091074,0.960781,121886,99459
153.7848,-0.165134,-0.099081,0.942766,122014,99514
153.8316,-0.16013,-0.096078,0.955777,122184,99634
153.8784,-0.168137,-0.093076,0.937762,122421,99720
153.9252,-0.17214,-0.090073,0.95978,122643,99753
153.972,-0.162132,-0.094076,0.958779,122917,99902
154.0188,-0.163133,-0.092075,0.977794,123070,99923
154.0656,-0.151123,-0.084068,0.982799,123174,99886
154.1124,-0.173141,-0.093076,0.941765,122474,99373
154.1592,-0.178145,-0.100081,0.973791,121575,99188
154.206,-0.168137,-0.099081,0.950773,121405,99155
154.2528,-0.165134,-0.094076,0.963783,121560,99242
154.2996,-0.169137,-0.097079,0.943767,121592,99320
154.3464,-0.171139,-0.100081,0.943767,121654,99377
154.3932,-0.165134,-0.102083,0.945768,121801,99440
154.44,-0.162132,-0.095077,0.961781,121936,99482
154.4868,-0.17214,-0.096078,0.945768,122109,99533
154.5336,-0.174141,-0.093076,0.963783,122347,99627
154.5804,-0.165134,-0.093076,0.964784,122495,99723
154.6272,-0.171139,-0.092075,0.961781,122683,99777
154.674,-0.175142,-0.097079,0.960781,122813,99854
154.7208,-0.170138,-0.095077,0.954776,122912,99845
154.7676,-0.162132,-0.091074,0.969788,122993,99896
154.8144,-0.159129,-0.091074,0.970789,123175,99933
154.8612,-0.175142,-0.093076,0.967786,122818,99513
154.908,-0.163133,-0.09808,0.95978,121415,99247
154.9548,-0.167136,-0.092075,0.961781,121571,99274
155.0016,-0.159129,-0.090073,0.958779,121716,99318
155.0484,-0.169137,-0.094076,0.936761,121802,99386
155.0952,-0.165134,-0.097079,0.958779,121916,99455
155.142,-0.164133,-0.093076,0.966785,121942,99420
155.1888,-0.153124,-0.091074,0.97279,121942,99446
155.2356,-0.163133,-0.101082,0.925752,121994,99534
155.2824,-0.167136,-0.091074,0.94777,122178,99571
155.3292,-0.178145,-0.091074,0.941765,122444,99653
155.376,-0.17214,-0.093076,0.962782,122871,99826
155.4228,-0.170138,-0.094076,0.950773,122994,99816
155.4696,-0.149121,-0.092075,0.969788,123105,99839
155.5164,-0.170138,-0.101082,0.950773,123128,99953
155.5632,-0.169137,-0.095077,0.961781,123310,99860
155.61,-0.179146,-0.101082,0.963783,122236,99324
155.6568,-0.159129,-0.096078,0.982799,121435,99201
155.7036,-0.17214,-0.102083,0.942766,121427,99251
155.7504,-0.164133,-0.094076,0.968787,121615,99336
155.7972,-0.161131,-0.092075,0.965785,121761,99353
155.844,-0.164133,-0.093076,0.957778,122050,99497
155.8908,-0.158128,-0.094076,0.97279,121998,99437
155.9376,-0.169137,-0.093076,0.956777,121957,99474
155.9844,-0.168137,-0.093076,0.967786,122092,99548
156.0312,-0.166135,-0.093076,0.958779,122357,99641
156.078,-0.171139,-0.096078,0.934759,122607,99676
156.1248,-0.164133,-0.097079,0.953775,122748,99780
156.1716,-0.16013,-0.092075,0.965785,122853,99826
156.2184,-0.168137,-0.095077,0.974792,122953,99880
156.2652,-0.162132,-0.089072,0.97279,123051,99926
156.312,-0.165134,-0.094076,0.958779,122055,99260
156.3588,-0.178145,-0.099081,0.930756,121452,99222
156.4056,-0.170138,-0.09808,0.94777,121532,99296
156.4524,-0.17214,-0.095077,0.960781,121715,99395
156.4992,-0.163133,-0.097079,0.955777,121839,99425
156.546,-0.14812,-0.087071,0.979796,121967,99453
156.5928,-0.161131,-0.088072,0.955777,122055,99483
156.6396,-0.167136,-0.092075,0.954776,122017,99454
156.6864,-0.159129,-0.090073,0.964784,122039,99499
156.7332,-0.163133,-0.09808,0.95978,122129,99526
156.78,-0.168137,-0.090073,0.960781,122634,99776
156.8268,-0.164133,-0.092075,0.962782,122848,99767
156.8736,-0.16013,-0.090073,0.962782,122950,99842
156.9204,-0.159129,-0.093076,0.97179,123025,99887
156.9672,-0.171139,-0.094076,0.94777,123129,99958
157.014,-0.174141,-0.096078,0.951773,123233,99719
157.0608,-0.167136,-0.099081,0.939764,122177,99269
157.1076,-0.168137,-0.091074,0.960781,121474,99206
157.1544,-0.173141,-0.095077,0.956777,121486,99259
157.2012,-0.14812,-0.093076,0.969788,121648,99359
157.248,-0.164133,-0.090073,0.962782,121977,99478
157.2948,-0.171139,-0.091074,0.954776,122070,99405
157.3416,-0.162132,-0.095077,0.960781,122037,99410
157.3884,-0.171139,-0.094076,0.958779,121985,99467
157.4352,-0.167136,-0.097079,0.951773,122154,99493
157.482,-0.165134,-0.088072,0.964784,122367,99571
157.5288,-0.159129,-0.092075,0.985801,122549,99732
157.5756,-0.164133,-0.091074,0.976794,122727,99787
157.6224,-0.169137,-0.096078,0.957778,122919,99736
157.6692,-0.163133,-0.090073,0.952774,122981,99800
157.716,-0.165134,-0.091074,0.967786,123217,99771
157.7628,-0.164133,-0.093076,0.968787,122295,99270
157.8096,-0.161131,-0.093076,0.981798,121564,99177
157.8564,-0.165134,-0.095077,0.958779,121496,99270
157.9032,-0.171139,-0.09808,0.954776,121640,99284
157.95,-0.167136,-0.090073,0.964784,121780,99344
157.9968,-0.166135,-0.096078,0.956777,121869,99407
158.0436,-0.181147,-0.099081,0.955777,121971,99431
158.0904,-0.166135,-0.093076,0.966785,122015,99407
158.1372,-0.146119,-0.090073,0.983799,121993,99398
158.184,-0.163133,-0.094076,0.963783,122445,99605
158.2308,-0.158128,-0.100081,0.942766,122590,99716
158.2776,-0.163133,-0.096078,0.950773,122791,99807
158.3244,-0.163133,-0.092075,0.963783,122904,99820
158.3712,-0.163133,-0.095077,0.965785,122979,99863
158.418,-0.151123,-0.090073,0.956777,123071,99891
158.4648,-0.166135,-0.09808,0.943767,123243,99970
158.5116,-0.157128,-0.096078,0.952774,122912,99541
158.5584,-0.166135,-0.096078,0.953775,121748,99217
158.6052,-0.157128,-0.092075,0.986802,121521,99191
158.652,-0.16013,-0.093076,0.966785,121834,99355
158.6988,-0.162132,-0.094076,0.962782,121926,99436
158.7456,-0.171139,-0.097079,0.940764,122054,99484
158.7924,-0.162132,-0.092075,0.968787,122029,99462
158.8392,-0.159129,-0.094076,0.963783,122056,99396
158.886,-0.163133,-0.101082,0.950773,122153,99463
158.9328,-0.154125,-0.089072,0.97279,122305,99584
158.9796,-0.16013,-0.088072,0.95978,122508,99641
159.0264,-0.159129,-0.091074,0.970789,122748,99726
159.0732,-0.159129,-0.094076,0.97179,122832,99827
159.12,-0.163133,-0.093076,0.95978,123148,99897
159.1668,-0.154125,-0.091074,0.97179,123115,99598
159.2136,-0.16013,-0.089072,0.95978,121962,99208
159.2604,-0.170138,-0.099081,0.955777,121477,99206
159.3072,-0.17214,-0.096078,0.954776,121553,99293
159.354,-0.150122,-0.087071,0.965785,121778,99322
159.4008,-0.153124,-0.091074,0.963783,121904,99375
159.4476,-0.167136,-0.094076,0.95978,121997,99468
159.4944,-0.175142,-0.097079,0.936761,122132,99475
159.5412,-0.171139,-0.094076,0.940764,122051,99468
159.588,-0.164133,-0.090073,0.969788,122254,99568
159.6348,-0.158128,-0.089072,0.942766,122490,99700
159.6816,-0.156127,-0.091074,0.964784,122675,99714
159.7284,-0.174141,-0.090073,0.967786,122833,99790
159.7752,-0.168137,-0.099081,0.941765,122964,99847
159.822,-0.164133,-0.09808,0.958779,123071,99877
159.8688,-0.175142,-0.094076,0.929755,123154,99891
159.9156,-0.168137,-0.091074,0.948771,122593,99429
159.9624,-0.153124,-0.102083,0.951773,121663,99212
160.0092,-0.162132,-0.099081,0.954776,121476,99220
160.056,-0.166135,-0.094076,0.962782,121824,99364
160.1028,-0.173141,-0.092075,0.944768,121959,99444
160.1496,-0.168137,-0.091074,0.951773,122082,99491
160.1964,-0.159129,-0.088072,0.953775,122059,99426
160.2432,-0.14812,-0.093076,0.994808,122039,99439
160.29,-0.158128,-0.089072,0.977794,122123,99514
160.3368,-0.171139,-0.093076,0.958779,122322,99585
160.3836,-0.14812,-0.090073,0.977794,122558,99631
160.4304,-0.166135,-0.095077,0.962782,122764,99738
160.4772,-0.161131,-0.090073,0.975793,122817,99773
160.524,-0.163133,-0.094076,0.964784,123103,99907
160.5708,-0.165134,-0.092075,0.965785,123226,99801
160.6176,-0.146119,-0.091074,0.983799,122353,99272
160.6644,-0.162132,-0.096078,0.966785,121583,99120
160.7112,-0.169137,-0.092075,0.952774,121534,99202
160.758,-0.171139,-0.097079,0.937762,121640,99283
160.8048,-0.166135,-0.100081,0.944768,121804,99288
160.8516,-0.175142,-0.103084,0.92375,121848,99391
160.8984,-0.17214,-0.092075,0.961781,121970,99437
160.9452,-0.159129,-0.093076,0.968787,122003,99403
160.992,-0.166135,-0.093076,0.960781,122139,99525
161.0388,-0.163133,-0.09808,0.939764,122387,99560
161.0856,-0.151123,-0.095077,0.951773,122627,99641
161.1324,-0.157128,-0.093076,0.955777,122789,99703
161.1792,-0.17214,-0.096078,0.963783,122837,99740
161.226,-0.163133,-0.092075,0.97179,122875,99781
161.2728,-0.163133,-0.089072,0.952774,122978,99839
161.3196,-0.153124,-0.093076,0.975793,123160,99905
161.3664,-0.161131,-0.091074,0.970789,122778,99485
161.4132,-0.163133,-0.092075,0.957778,121694,99149
161.46,-0.162132,-0.094076,0.961781,121700,99286
161.5068,-0.17214,-0.096078,0.963783,121848,99306
161.5536,-0.170138,-0.097079,0.960781,121906,99389
161.6004,-0.166135,-0.089072,0.976794,121961,99393
161.6472,-0.161131,-0.093076,0.973791,121893,99375
161.694,-0.183149,-0.096078,0.973791,121931,99419
161.7408,-0.180146,-0.093076,0.951773,122048,99411
161.7876,-0.167136,-0.090073,0.95978,122235,99513
161.8344,-0.155126,-0.091074,0.988803,122334,99578
161.8812,-0.163133,-0.092075,0.949772,122492,99625
161.928,-0.165134,-0.093076,0.961781,122670,99703
161.9748,-0.166135,-0.093076,0.962782,122768,99696
162.0216,-0.162132,-0.088072,0.970789,122649,99513
162.0684,-0.159129,-0.096078,0.973791,121747,99156
162.1152,-0.149121,-0.090073,0.975793,121370,99062
162.162,-0.151123,-0.090073,0.975793,121306,99129
162.2088,-0.158128,-0.091074,0.954776,121458,99200
162.2556,-0.168137,-0.091074,0.942766,121580,99266
162.3024,-0.166135,-0.090073,0.960781,121693,99314
162.3492,-0.162132,-0.090073,0.970789,121773,99246
162.396,-0.163133,-0.092075,0.962782,121636,99247
162.4428,-0.163133,-0.096078,0.953775,121769,99251
162.4896,-0.162132,-0.089072,0.952774,121906,99329
162.5364,-0.168137,-0.091074,0.958779,121978,99411
162.5832,-0.16013,-0.093076,0.978795,122090,99358
162.63,-0.165134,-0.095077,0.960781,122153,99400
162.6768,-0.17214,-0.090073,0.966785,122174,99471
162.7236,-0.183149,-0.101082,0.944768,122060,99198
162.7704,-0.161131,-0.097079,0.97279,121429,98967
162.8172,-0.166135,-0.096078,0.956777,121092,98965
162.864,-0.161131,-0.094076,0.961781,121263,99095
162.9108,-0.180146,-0.096078,0.944768,121311,99118
162.9576,-0.167136,-0.084068,0.968787,121480,99096
163.0044,-0.17214,-0.079064,0.979796,121443,99072
163.0512,-0.171139,-0.087071,0.974792,121385,99088
163.098,-0.168137,-0.096078,0.952774,121431,99097
163.1448,-0.161131,-0.096078,0.964784,121545,99173
163.1916,-0.174141,-0.101082,0.962782,121677,99233
163.2384,-0.16013,-0.09808,0.967786,121806,99260
163.2852,-0.167136,-0.094076,0.962782,121922,99348
163.332,-0.168137,-0.097079,0.966785,121820,99109
163.3788,-0.163133,-0.096078,0.95978,121110,98910
163.4256,-0.163133,-0.091074,0.95978,120863,98885
163.4724,-0.159129,-0.093076,0.973791,120965,98973
163.5192,-0.164133,-0.092075,0.955777,121075,99025
163.566,-0.167136,-0.093076,0.97179,121137,99008
163.6128,-0.170138,-0.095077,0.960781,121259,99096
163.6596,-0.159129,-0.089072,0.97179,121287,99044
163.7064,-0.165134,-0.08607,0.957778,121233,99047
163.7532,-0.159129,-0.093076,0.973791,121245,99076
163.8,-0.152124,-0.087071,0.963783,121342,99010
163.8468,-0.161131,-0.094076,0.962782,121227,99025
163.8936,-0.177144,-0.101082,0.952774,121217,99054
163.9404,-0.171139,-0.092075,0.964784,121360,99147
163.9872,-0.154125,-0.085069,0.969788,121720,99327
164.034,-0.164133,-0.087071,0.955777,122127,99443
164.0808,-0.156127,-0.089072,0.974792,122297,99197
164.1276,-0.157128,-0.084068,0.953775,121215,98875
164.1744,-0.155126,-0.096078,0.975793,120799,98837
164.2212,-0.156127,-0.097079,0.969788,120901,98840
164.268,-0.154125,-0.093076,0.961781,121286,99052
164.3148,-0.159129,-0.093076,0.956777,121502,99084
164.3616,-0.146119,-0.091074,0.973791,121420,99095
164.4084,-0.162132,-0.087071,0.943767,121421,99102
164.4552,-0.166135,-0.097079,0.952774,121484,99171
164.502,-0.168137,-0.093076,0.969788,121684,99239
164.5488,-0.163133,-0.088072,0.962782,121886,99322
164.5956,-0.163133,-0.093076,0.961781,122038,99387
164.6424,-0.173141,-0.096078,0.97179,122240,99465
164.6892,-0.169137,-0.094076,0.955777,122410,99490
164.736,-0.161131,-0.092075,0.960781,122712,99639
164.7828,-0.158128,-0.085069,0.969788,122796,99531
164.8296,-0.166135,-0.087071,0.945768,121722,99031
164.8764,-0.157128,-0.089072,0.967786,121090,98939
164.9232,-0.150122,-0.092075,0.987803,121113,98977
164.97,-0.169137,-0.090073,0.968787,121319,99055
165.0168,-0.16013,-0.087071,0.960781,121405,99108
165.0636,-0.166135,-0.088072,0.958779,121563,99196
165.1104,-0.162132,-0.090073,0.967786,121748,99221
165.1572,-0.161131,-0.093076,0.95978,121715,99213
165.204,-0.162132,-0.090073,0.960781,122235,99402
165.2508,-0.161131,-0.092075,0.960781,122459,99511
