timestamps,IR,RED
220.428,122390,99491
220.4748,121395,98952
220.5216,120675,98855
220.5684,120530,98893
220.6152,120731,98985
220.662,120868,99072
220.7088,120981,99111
220.7556,121177,99151
220.8024,121114,99106
220.8492,121119,99130
220.896,121610,99371
220.9428,121777,99459
220.9896,121967,99512
221.0364,122067,99585
221.0832,122184,99610
221.13,122311,99567
221.1768,122494,99643
221.2236,122448,99368
221.2704,121106,98982
221.3172,120633,98944
221.364,120920,99120
221.4108,121093,99121
221.4576,121284,99168
221.5044,121226,99182
221.5512,121260,99137
221.598,121290,99208
221.6448,121401,99316
221.6916,121688,99410
221.7384,121925,99463
221.7852,122164,99551
221.832,122380,99699
221.8788,122496,99753
221.9256,122691,99666
221.9724,122059,99101
222.0192,120918,98891
222.066,120682,98972
222.1128,120847,99076
222.1596,121032,99170
222.2064,121249,99192
222.2532,121470,99249
222.3,121330,99286
222.3468,121549,99375
222.3936,121835,99442
222.4404,122057,99533
222.4872,122259,99586
222.534,122316,99656
222.5808,122437,99750
222.6276,122576,99679
222.6744,122358,99322
222.7212,121131,98950
222.768,120936,99081
222.8148,121144,99153
222.8616,121223,99236
222.9084,121467,99257
222.9552,121446,99199
223.002,121321,99244
223.0488,121358,99315
223.0956,121580,99423
223.1424,121831,99478
223.1892,122047,99553
223.236,122332,99622
223.2828,122481,99712
223.3296,122272,99384
223.3764,121071,98983
223.4232,120668,98982
223.47,120753,99053
223.5168,120942,99082
223.5636,121025,99164
223.6104,121207,99243
223.6572,121293,99202
223.704,121260,99242
223.7508,121402,99335
223.7976,121666,99384
223.8444,121788,99486
223.8912,121930,99517
223.938,122124,99530
223.9848,122106,99612
224.0316,122314,99606
224.0784,122012,99291
224.1252,120892,98960
224.172,120780,99050
224.2188,120877,99099
224.2656,121052,99121
224.3124,121106,99179
224.3592,121122,99184
224.406,121127,99166
224.4528,121181,99234
224.4996,121382,99250
224.5464,121513,99371
224.5932,121695,99489
224.64,122000,99515
224.6868,122043,99532
224.7336,122133,99571
224.7804,121657,99129
224.8272,120735,98909
224.874,120538,98946
224.9208,120705,98968
224.9676,120889,99043
225.0144,120997,99084
225.0612,121174,99138
225.108,121087,99171
225.1548,121270,99192
225.2016,121404,99309
225.2484,121648,99381
225.2952,121686,99425
225.342,121862,99398
225.3888,121962,99442
225.4356,121970,99506
225.4824,121755,99195
225.5292,120784,98928
225.576,120687,99018
225.6228,120864,99021
225.6696,120946,99138
225.7164,121088,99167
225.7632,121034,99130
225.81,120997,99134
225.8568,121074,99136
225.9036,121222,99274
225.9504,121440,99282
225.9972,121556,99288
226.044,121840,99465
226.0908,121625,99069
226.1376,120718,98819
226.1844,120499,98829
226.2312,120489,98908
226.278,120655,98951
226.3248,120693,99005
226.3716,120856,99059
226.4184,120959,99041
226.4652,120866,99034
226.512,121092,99167
226.5588,121248,99249
226.6056,121400,99326
226.6524,121502,99349
226.6992,121575,99343
226.746,121678,99375
226.7928,121696,99309
226.8396,121044,98896
226.8864,120432,98756
226.9332,120407,98778
226.98,120550,98915
227.0268,120701,99003
227.0736,120783,98959
227.1204,120765,98927
227.1672,120797,98937
227.214,120858,99046
227.2608,121026,99153
227.3076,121187,99141
227.3544,121347,99177
227.4012,121419,99273
227.448,121645,99205
227.4948,120812,98811
227.5416,120345,98713
227.5884,120319,98777
227.6352,120459,98815
227.682,120551,98878
227.7288,120608,98956
227.7756,120715,98993
227.8224,120727,98944
227.8692,120704,98971
227.916,121006,99105
227.9628,121207,99170
228.0096,121274,99224
228.0564,121333,99252
228.1032,121464,99263
228.15,121630,99284
228.1968,121588,99211
228.2436,120839,98860
228.2904,120327,98682
228.3372,120244,98779
228.384,120559,98898
228.4308,120678,98978
228.4776,120706,98945
228.5244,120712,98964
228.5712,120733,98921
228.618,120875,99018
228.6648,121021,99082
228.7116,121157,99173
228.7584,121264,99217
228.8052,121381,99224
228.852,121564,99174
228.8988,120754,98827
228.9456,120279,98719
228.9924,120271,98764
229.0392,120318,98847
229.086,120512,98851
229.1328,120626,98938
229.1796,120712,98990
229.2264,120762,98924
229.2732,120700,98951
229.32,121047,99104
229.3668,121189,99240
229.4136,121406,99214
229.4604,121468,99274
229.5072,121582,99266
229.554,121687,99332
229.6008,121546,99120
229.6476,120599,98756
229.6944,120184,98706
229.7412,120259,98766
229.788,120496,98947
229.8348,120664,98956
229.8816,120661,98958
229.9284,120642,98932
229.9752,120758,98954
230.022,120912,99022
230.0688,121029,99146
230.1156,121275,99241
230.1624,121442,99322
230.2092,121563,99329
230.256,121814,99479
230.3028,121960,99410
230.3496,121216,98880
230.3964,120412,98692
230.4432,120224,98789
230.49,120366,98859
230.5368,120582,98861
230.5836,120681,98920
230.6304,120847,98978
230.6772,120781,99003
230.724,120914,99075
230.7708,121150,99179
230.8176,121337,99248
230.8644,121575,99326
230.9112,121679,99376
230.958,121713,99409
231.0048,121788,99463
231.0516,121986,99464
231.0984,121745,99072
231.1452,120585,98751
231.192,120521,98964
231.2388,120662,98973
231.2856,120813,99052
231.3324,120918,99105
231.3792,120951,99067
231.426,120900,99062
231.4728,120930,99126
231.5196,121176,99253
231.5664,121407,99371
231.6132,121642,99409
231.66,122054,99501
231.7068,121943,99225
231.7536,120734,98847
231.8004,120371,98750
231.8472,120445,98837
231.894,120648,98924
231.9408,120756,99001
231.9876,120987,99067
232.0344,121103,99072
232.0812,120982,99070
232.128,121188,99210
232.1748,121432,99347
232.2216,121699,99422
232.2684,121925,99435
232.3152,121989,99532
232.362,122087,99606
232.4088,122214,99587
232.4556,121466,99004
232.5024,120443,98829
232.5492,120303,98849
232.596,120756,99044
232.6428,120947,99060
232.6896,120931,99081
232.7364,120849,99099
232.7832,120921,99126
232.83,121109,99185
232.8768,121311,99316
232.9236,121566,99422
232.9704,121759,99427
233.0172,121955,99482
233.064,122044,99228
233.1108,120740,98897
233.1576,120346,98805
233.2044,120448,98888
233.2512,120555,98977
233.298,120725,99068
233.3448,120909,99113
233.3916,121037,99095
233.4384,120891,99080
233.4852,120928,99129
233.532,121348,99316
233.5788,121593,99443
233.6256,121777,99444
233.6724,121859,99488
233.7192,121931,99519
233.766,122052,99506
233.8128,121599,98986
233.8596,120526,98756
233.9064,120326,98816
233.9532,120469,98967
234,120864,99060
234.0468,120997,99081
234.0936,120854,99056
234.1404,120835,99078
234.1872,120955,99078
234.234,121184,99224
234.2808,121332,99314
234.3276,121577,99306
234.3744,121722,99367
234.4212,121804,99435
234.468,120470,98766
234.5148,120282,98794
234.5616,120331,98835
234.6084,120532,98949
234.6552,120641,98954
234.702,120867,99013
234.7488,120891,99019
234.7956,120817,99006
234.8424,120750,99051
234.8892,120937,99136
234.936,121425,99318
234.9828,121549,99401
235.0296,121638,99388
235.0764,121755,99470
235.1232,121776,99249
235.17,120749,98759
235.2168,120154,98731
235.2636,120169,98807
235.3104,120364,98900
235.3572,120496,98897
235.404,120702,98980
235.4508,120661,99019
235.4976,120686,99021
235.5444,120775,99070
235.5912,120991,99173
235.638,121193,99262
235.6848,121375,99265
235.7316,121476,99300
235.7784,121572,99349
235.8252,121623,99413
235.872,120456,98762
235.9188,120167,98715
235.9656,120243,98863
236.0124,120440,98832
236.0592,120485,98935
236.106,120629,98997
236.1528,120651,98979
236.1996,120614,98935
236.2464,120716,98945
236.2932,120826,99050
236.34,121267,99256
236.3868,121409,99292
236.4336,121529,99292
236.4804,121562,99409
236.5272,121700,99420
236.574,121567,99114
236.6208,120461,98739
236.6676,120142,98745
236.7144,120236,98835
236.7612,120405,98848
236.808,120692,99036
236.8548,120689,98897
236.9016,120553,98951
236.9484,120620,99019
236.9952,120854,99100
237.042,121085,99135
237.0888,121254,99220
237.1356,121332,99269
237.1824,121406,99318
237.2292,121538,99395
237.276,120229,98713
237.3228,120054,98751
237.3696,120193,98811
237.4164,120377,98828
237.4632,120462,98943
237.51,120629,99033
237.5568,120651,98982
237.6036,120585,98924
237.6504,120587,98952
237.6972,120754,99066
237.744,121199,99234
237.7908,121326,99234
237.8376,121421,99310
237.8844,121501,99337
237.9312,121236,99021
237.978,120280,98666
238.0248,119936,98704
238.0716,120084,98795
238.1184,120243,98768
238.1652,120301,98903
238.212,120507,98916
238.2588,120429,98928
238.3056,120494,98978
238.3524,120717,99005
238.3992,120929,99092
238.446,121108,99177
238.4928,121224,99191
238.5396,121312,99232
238.5864,121320,99323
238.6332,121486,99332
238.68,120053,98699
238.7268,120037,98675
238.7736,120171,98811
238.8204,120258,98885
238.8672,120385,98914
238.914,120535,98993
238.9608,120534,98881
239.0076,120527,98911
239.0544,120568,99017
239.1012,120692,99068
239.148,121144,99301
239.1948,121292,99303
239.2416,121358,99323
239.2884,121461,99308
239.3352,121572,99399
239.382,121380,99048
239.4288,120358,98753
239.4756,120056,98794
239.5224,120130,98839
239.5692,120323,98946
239.616,120661,99022
239.6628,120608,99021
239.7096,120587,98978
239.7564,120637,99073
239.8032,120811,99097
239.85,121062,99200
239.8968,121252,99291
239.9436,121340,99277
239.9904,121372,99352
240.0372,121444,99363
240.084,120953,98909
240.1308,120258,98726
240.1776,120191,98803
240.2244,120319,98855
240.2712,120388,98958
240.318,120520,99034
240.3648,120717,98999
240.4116,120745,99007
240.4584,120646,98996
240.5052,120749,99075
240.552,121266,99316
240.5988,121383,99347
240.6456,121492,99436
240.6924,121567,99458
240.7392,121653,99365
240.786,120915,98928
240.8328,120254,98815
240.8796,120213,98840
240.9264,120362,98917
240.9732,120447,98999
241.02,120713,99035
241.0668,120682,99038
241.1136,120719,99029
241.1604,120820,99134
241.2072,120982,99229
241.254,121206,99319
241.3008,121350,99350
241.3476,121479,99338
241.3944,121537,99418
241.4412,121587,99469
241.488,120383,98854
241.5348,120196,98906
241.5816,120330,98976
241.6284,120484,99015
241.6752,120520,99074
241.722,120732,99149
241.7688,120791,99056
241.8156,120687,99098
241.8624,120721,99123
241.9092,120879,99224
241.956,121356,99417
242.0028,121522,99494
242.0496,121600,99508
242.0964,121687,99556
242.1432,121807,99552
242.19,121879,99571
242.2368,121327,99104
242.2836,120454,98914
242.3304,120344,98911
242.3772,120401,99020
242.424,120862,99186
242.4708,120912,99194
242.5176,120868,99157
242.5644,120838,99181
242.6112,120905,99247
242.658,121095,99338
242.7048,121409,99418
242.7516,121484,99483
242.7984,121597,99532
242.8452,121778,99519
242.892,121853,99370
242.9388,120766,99019
242.9856,120320,98932
243.0324,120378,99027
243.0792,120616,99063
243.126,120714,99147
243.1728,120917,99189
243.2196,121005,99208
243.2664,120892,99225
243.3132,120928,99173
243.36,121368,99451
243.4068,121602,99459
243.4536,121702,99503
243.5004,121798,99550
243.5472,121911,99589
243.594,121686,99330
243.6408,120676,98942
243.6876,120315,98937
243.7344,120361,99025
243.7812,120499,99093
243.828,120889,99230
243.8748,120927,99174
243.9216,120761,99208
243.9684,120886,99217
244.0152,120980,99341
244.062,121230,99452
244.1088,121417,99489
244.1556,121523,99536
244.2024,121657,99529
244.2492,121716,99602
244.296,120665,99029
244.3428,120274,98941
244.3896,120294,99041
244.4364,120507,99051
244.4832,120559,99139
244.53,120723,99245
244.5768,120837,99184
244.6236,120828,99182
244.6704,120736,99226
244.7172,120886,99250
244.764,121388,99483
244.8108,121505,99572
244.8576,121647,99562
244.9044,121671,99610
244.9512,121789,99640
244.998,121591,99310
245.0448,120558,98961
245.0916,120258,98982
245.1384,120315,99044
245.1852,120483,99116
245.232,120836,99231
245.2788,120757,99205
245.3256,120756,99244
245.3724,120839,99296
245.4192,121012,99390
245.466,121216,99427
245.5128,121409,99436
245.5596,121545,99480
245.6064,121615,99579
245.6532,121669,99641
245.7,120482,98971
245.7468,120207,98967
245.7936,120281,99046
245.8404,120436,99088
245.8872,120597,99156
245.934,120698,99228
245.9808,120729,99242
246.0276,120720,99226
246.0744,120747,99226
246.1212,120839,99321
246.168,121279,99465
246.2148,121371,99529
246.2616,121542,99593
246.3084,121644,99567
246.3552,121198,99194
246.402,120356,98995
246.4488,120160,98978
246.4956,120268,99039
246.5424,120453,99047
246.5892,120560,99123
246.636,120686,99135
246.6828,120702,99170
246.7296,120730,99296
246.7764,120914,99360
246.8232,121103,99391
246.87,121215,99461
246.9168,121309,99525
246.9636,121423,99558
247.0104,121534,99559
247.0572,121619,99507
247.104,120125,98925
247.1508,120140,98965
247.1976,120317,98998
247.2444,120327,99093
247.2912,120488,99173
247.338,120587,99203
247.3848,120587,99159
247.4316,120596,99185
247.4784,120639,99241
247.5252,120870,99304
247.572,121392,99451
247.6188,121481,99534
247.6656,121544,99591
247.7124,121688,99613
247.7592,121392,99242
247.806,120365,98952
247.8528,120124,98935
247.8996,120155,99026
247.9464,120310,99118
247.9932,120510,99097
248.04,120664,99138
248.0868,120657,99183
248.1336,120744,99251
248.1804,120880,99322
248.2272,121135,99435
248.274,121307,99470
248.3208,121399,99537
248.3676,121532,99525
248.4144,121663,99595
248.4612,121748,99623
248.508,120160,98945
248.5548,120208,98992
248.6016,120347,99137
248.6484,120477,99115
248.6952,120635,99221
248.742,120776,99167
248.7888,120714,99193
248.8356,120677,99275
248.8824,120794,99338
248.9292,121010,99378
248.976,121443,99561
249.0228,121575,99579
249.0696,121697,99582
249.1164,121846,99579
249.1632,121240,99109
249.21,120281,98992
249.2568,120132,99033
249.3036,120276,99098
249.3504,120419,99128
249.3972,120523,99236
249.444,120730,99199
249.4908,120707,99223
249.5376,120856,99268
249.5844,121081,99375
249.6312,121296,99543
249.678,121464,99612
249.7248,121595,99656
249.7716,121710,99628
249.8184,121810,99694
249.8652,121948,99607
249.912,120136,99001
249.9588,120179,99063
250.0056,120382,99157
250.0524,120481,99194
250.0992,120694,99287
250.146,120780,99288
250.1928,120744,99269
250.2396,120771,99240
250.2864,120953,99330
250.3332,121164,99446
250.38,121678,99644
250.4268,121739,99710
250.4736,121830,99748
250.5204,121969,99803
250.5672,121928,99423
250.614,120696,99011
250.6608,120270,99000
250.7076,120300,99115
250.7544,120518,99190
250.8012,120623,99291
250.848,120913,99321
250.8948,120906,99281
250.9416,120969,99343
250.9884,121105,99471
251.0352,121366,99632
251.082,121655,99611
251.1288,121811,99685
251.1756,121899,99777
251.2224,121981,99838
251.2692,122105,99859
251.316,120331,99039
251.3628,120247,99125
251.4096,120497,99250
251.4564,120675,99308
251.5032,120870,99386
251.55,121041,99375
251.5968,120972,99349
251.6436,120920,99339
251.6904,121011,99401
251.7372,121241,99485
251.784,121793,99730
251.8308,121889,99822
251.8776,122014,99854
251.9244,122027,99730
251.9712,121150,99227
252.018,120353,99060
252.0648,120277,99131
252.1116,120493,99222
252.1584,120628,99280
252.2052,120790,99371
252.252,120913,99384
252.2988,120945,99392
252.3456,121131,99418
