timestamps,X,Y,Z,activities
27.378,-0.168137,-0.092075,0.961781,2
27.4248,-0.169137,-0.093076,0.955777,2
27.4716,-0.180146,-0.09808,0.952774,2
27.5184,-0.166135,-0.090073,0.974792,2
27.5652,-0.158128,-0.088072,0.964784,2
27.612,-0.166135,-0.092075,0.965785,2
27.6588,-0.159129,-0.089072,0.968787,2
27.7056,-0.159129,-0.089072,0.962782,2
27.7524,-0.171139,-0.091074,0.937762,2
27.7992,-0.17214,-0.093076,0.952774,2
27.846,-0.174141,-0.097079,0.967786,2
27.8928,-0.173141,-0.088072,0.969788,2
27.9396,-0.164133,-0.088072,0.97179,2
27.9864,-0.165134,-0.090073,0.954776,2
28.0332,-0.176143,-0.099081,0.950773,2
28.08,-0.164133,-0.091074,0.963783,2
28.1268,-0.164133,-0.084068,0.954776,2
28.1736,-0.167136,-0.087071,0.957778,2
28.2204,-0.161131,-0.08607,0.975793,2
28.2672,-0.164133,-0.08607,0.962782,2
28.314,-0.169137,-0.091074,0.964784,2
28.3608,-0.166135,-0.095077,0.950773,2
28.4076,-0.171139,-0.095077,0.957778,2
28.4544,-0.163133,-0.095077,0.962782,2
28.5012,-0.176143,-0.097079,0.948771,2
28.548,-0.166135,-0.091074,0.966785,2
28.5948,-0.158128,-0.092075,0.962782,2
28.6416,-0.170138,-0.08607,0.966785,2
28.6884,-0.169137,-0.095077,0.961781,2
28.7352,-0.17214,-0.090073,0.961781,2
28.782,-0.169137,-0.097079,0.948771,2
28.8288,-0.181147,-0.091074,0.955777,2
28.8756,-0.173141,-0.094076,0.966785,2
28.9224,-0.174141,-0.08607,0.962782,2
28.9692,-0.169137,-0.089072,0.954776,2
29.016,-0.16013,-0.089072,0.963783,2
29.0628,-0.152124,-0.089072,0.964784,2
29.1096,-0.162132,-0.093076,0.977794,2
29.1564,-0.176143,-0.091074,0.97179,2
29.2032,-0.169137,-0.088072,0.989804,2
29.25,-0.16013,-0.093076,0.977794,2
29.2968,-0.167136,-0.093076,0.982799,2
29.3436,-0.177144,-0.096078,0.936761,2
29.3904,-0.166135,-0.093076,0.969788,2
29.4372,-0.171139,-0.092075,0.962782,2
29.484,-0.166135,-0.095077,0.95978,2
29.5308,-0.165134,-0.092075,0.961781,2
29.5776,-0.165134,-0.090073,0.954776,2
29.6244,-0.169137,-0.088072,0.956777,2
29.6712,-0.175142,-0.090073,0.962782,2
29.718,-0.182148,-0.096078,0.949772,2
29.7648,-0.161131,-0.091074,0.958779,2
29.8116,-0.159129,-0.090073,0.970789,2
29.8584,-0.173141,-0.091074,0.944768,2
29.9052,-0.170138,-0.091074,0.953775,2
29.952,-0.165134,-0.089072,0.95978,2
29.9988,-0.165134,-0.089072,0.958779,2
30.0456,-0.173141,-0.096078,0.951773,2
30.0924,-0.165134,-0.095077,0.961781,2
30.1392,-0.16013,-0.090073,0.980797,2
30.186,-0.163133,-0.094076,0.954776,2
30.2328,-0.164133,-0.088072,0.962782,2
30.2796,-0.165134,-0.08607,0.977794,2
30.3264,-0.155126,-0.089072,0.975793,2
30.3732,-0.16013,-0.088072,0.966785,2
30.42,-0.161131,-0.089072,0.964784,2
30.4668,-0.167136,-0.091074,0.953775,2
30.5136,-0.165134,-0.093076,0.952774,2
30.5604,-0.169137,-0.094076,0.962782,2
30.6072,-0.17214,-0.089072,0.953775,2
30.654,-0.163133,-0.081066,0.976794,2
30.7008,-0.159129,-0.090073,0.966785,2
30.7476,-0.168137,-0.088072,0.981798,2
30.7944,-0.164133,-0.091074,0.960781,2
30.8412,-0.150122,-0.08607,0.960781,2
30.888,-0.162132,-0.088072,0.963783,2
30.9348,-0.173141,-0.092075,0.942766,2
30.9816,-0.169137,-0.094076,0.955777,2
31.0284,-0.164133,-0.094076,0.964784,2
31.0752,-0.169137,-0.094076,0.95978,2
31.122,-0.178145,-0.091074,0.945768,2
31.1688,-0.18515,-0.095077,0.95978,2
31.2156,-0.177144,-0.092075,0.952774,2
31.2624,-0.177144,-0.092075,0.957778,2
31.3092,-0.168137,-0.092075,0.95978,2
31.356,-0.163133,-0.088072,0.962782,2
31.4028,-0.170138,-0.087071,0.986802,2
31.4496,-0.171139,-0.093076,0.960781,2
31.4964,-0.169137,-0.093076,0.964784,2
31.5432,-0.173141,-0.090073,0.967786,2
31.59,-0.171139,-0.087071,0.968787,2
31.6368,-0.176143,-0.08607,0.97279,2
31.6836,-0.170138,-0.091074,0.945768,2
31.7304,-0.153124,-0.083067,0.974792,2
31.7772,-0.165134,-0.089072,0.952774,2
31.824,-0.169137,-0.096078,0.961781,2
31.8708,-0.159129,-0.090073,0.954776,2
31.9176,-0.167136,-0.092075,0.942766,2
31.9644,-0.166135,-0.088072,0.966785,2
32.0112,-0.176143,-0.090073,0.95978,2
32.058,-0.174141,-0.089072,0.95978,2
32.1048,-0.164133,-0.089072,0.966785,2
32.1516,-0.163133,-0.094076,0.965785,2
32.1984,-0.168137,-0.096078,0.945768,2
32.2452,-0.173141,-0.096078,0.948771,2
32.292,-0.167136,-0.091074,0.967786,2
32.3388,-0.167136,-0.089072,0.969788,2
32.3856,-0.161131,-0.08607,0.968787,2
32.4324,-0.171139,-0.088072,0.965785,2
32.4792,-0.178145,-0.097079,0.948771,2
32.526,-0.170138,-0.089072,0.945768,2
32.5728,-0.177144,-0.089072,0.966785,2
32.6196,-0.18415,-0.096078,0.945768,2
32.6664,-0.171139,-0.087071,0.953775,2
32.7132,-0.175142,-0.095077,0.955777,2
32.76,-0.166135,-0.085069,0.960781,2
32.8068,-0.167136,-0.089072,0.964784,2
32.8536,-0.17214,-0.094076,0.954776,2
32.9004,-0.183149,-0.092075,0.952774,2
32.9472,-0.173141,-0.089072,0.958779,2
32.994,-0.171139,-0.091074,0.944768,2
33.0408,-0.171139,-0.094076,0.941765,2
33.0876,-0.165134,-0.093076,0.956777,2
33.1344,-0.174141,-0.089072,0.93576,2
33.1812,-0.177144,-0.093076,0.958779,2
33.228,-0.164133,-0.087071,0.966785,2
33.2748,-0.17214,-0.092075,0.937762,2
33.3216,-0.168137,-0.088072,0.957778,2
33.3684,-0.169137,-0.090073,0.955777,2
33.4152,-0.171139,-0.088072,0.950773,2
33.462,-0.157128,-0.09808,0.94777,2
33.5088,-0.152124,-0.089072,0.958779,2
33.5556,-0.153124,-0.084068,0.962782,2
33.6024,-0.162132,-0.087071,0.956777,2
33.6492,-0.168137,-0.092075,0.964784,2
33.696,-0.169137,-0.092075,0.965785,2
33.7428,-0.173141,-0.089072,0.973791,2
33.7896,-0.168137,-0.088072,0.9848,2
33.8364,-0.162132,-0.096078,0.955777,2
33.8832,-0.167136,-0.087071,0.957778,2
33.93,-0.161131,-0.08607,0.952774,2
33.9768,-0.177144,-0.091074,0.94777,2
34.0236,-0.165134,-0.090073,0.957778,2
34.0704,-0.157128,-0.094076,0.963783,2
34.1172,-0.161131,-0.084068,0.964784,2
34.164,-0.166135,-0.088072,0.961781,2
34.2108,-0.169137,-0.100081,0.954776,2
34.2576,-0.164133,-0.095077,0.978795,2
34.3044,-0.17214,-0.088072,0.975793,2
34.3512,-0.164133,-0.094076,0.963783,2
34.398,-0.165134,-0.094076,0.954776,2
34.4448,-0.164133,-0.083067,0.977794,2
34.4916,-0.166135,-0.08607,0.963783,2
34.5384,-0.179146,-0.085069,0.936761,2
34.5852,-0.177144,-0.095077,0.963783,2
34.632,-0.157128,-0.092075,0.958779,2
34.6788,-0.161131,-0.089072,0.957778,2
34.7256,-0.156127,-0.084068,0.981798,2
34.7724,-0.161131,-0.087071,0.970789,2
34.8192,-0.14712,-0.088072,1.007819,2
34.866,-0.159129,-0.093076,0.989804,2
34.9128,-0.180146,-0.099081,0.975793,2
34.9596,-0.181147,-0.094076,0.939764,2
35.0064,-0.156127,-0.084068,0.979796,2
35.0532,-0.16013,-0.081066,0.960781,2
35.1,-0.170138,-0.089072,0.963783,2
35.1468,-0.161131,-0.089072,0.962782,2
35.1936,-0.178145,-0.096078,0.954776,2
35.2404,-0.17214,-0.094076,0.949772,2
35.2872,-0.181147,-0.096078,0.955777,2
35.334,-0.162132,-0.08607,0.99681,2
35.3808,-0.14712,-0.094076,0.973791,2
35.4276,-0.176143,-0.092075,0.956777,2
35.4744,-0.169137,-0.095077,0.967786,2
35.5212,-0.170138,-0.093076,0.969788,2
35.568,-0.163133,-0.095077,0.960781,2
35.6148,-0.167136,-0.094076,0.95978,2
35.6616,-0.163133,-0.078063,0.979796,2
35.7084,-0.151123,-0.088072,0.978795,2
35.7552,-0.153124,-0.092075,0.973791,2
35.802,-0.173141,-0.103084,0.952774,2
35.8488,-0.179146,-0.095077,0.958779,2
35.8956,-0.191155,-0.092075,0.953775,2
35.9424,-0.179146,-0.096078,0.967786,2
35.9892,-0.193157,-0.101082,0.94777,2
36.036,-0.179146,-0.089072,0.964784,2
36.0828,-0.171139,-0.092075,0.957778,2
36.1296,-0.164133,-0.090073,0.952774,2
36.1764,-0.168137,-0.094076,0.94777,2
36.2232,-0.161131,-0.090073,0.961781,2
36.27,-0.161131,-0.085069,0.968787,2
36.3168,-0.167136,-0.082067,0.967786,2
36.3636,-0.165134,-0.093076,0.973791,2
36.4104,-0.155126,-0.087071,0.973791,2
36.4572,-0.171139,-0.08607,0.966785,2
36.504,-0.167136,-0.092075,0.95978,2
36.5508,-0.163133,-0.088072,0.967786,2
36.5976,-0.156127,-0.085069,0.97279,2
36.6444,-0.157128,-0.082067,0.974792,2
36.6912,-0.145118,-0.082067,0.981798,2
36.738,-0.157128,-0.088072,0.970789,2
36.7848,-0.165134,-0.096078,0.950773,2
36.8316,-0.163133,-0.093076,0.95978,2
36.8784,-0.168137,-0.091074,0.954776,2
36.9252,-0.154125,-0.088072,0.97179,2
36.972,-0.167136,-0.094076,0.963783,2
37.0188,-0.178145,-0.101082,0.931757,2
37.0656,-0.157128,-0.09808,0.958779,2
37.1124,-0.169137,-0.102083,0.940764,2
37.1592,-0.177144,-0.096078,0.948771,2
37.206,-0.173141,-0.096078,0.952774,2
37.2528,-0.169137,-0.091074,0.969788,2
37.2996,-0.164133,-0.084068,0.967786,2
37.3464,-0.173141,-0.087071,0.967786,2
37.3932,-0.177144,-0.088072,0.945768,2
37.44,-0.170138,-0.094076,0.955777,2
37.4868,-0.169137,-0.090073,0.957778,2
37.5336,-0.164133,-0.084068,0.973791,2
37.5804,-0.167136,-0.087071,0.978795,2
37.6272,-0.169137,-0.088072,0.974792,2
37.674,-0.161131,-0.093076,0.967786,2
37.7208,-0.162132,-0.095077,0.977794,2
37.7676,-0.173141,-0.091074,0.948771,2
37.8144,-0.158128,-0.087071,0.957778,2
37.8612,-0.163133,-0.090073,0.973791,2
37.908,-0.168137,-0.089072,0.95978,2
37.9548,-0.165134,-0.090073,0.961781,2
38.0016,-0.168137,-0.084068,0.968787,2
38.0484,-0.167136,-0.090073,0.970789,2
38.0952,-0.175142,-0.092075,0.943767,2
38.142,-0.182148,-0.091074,0.937762,2
38.1888,-0.167136,-0.087071,0.953775,2
38.2356,-0.170138,-0.091074,0.93576,2
38.2824,-0.166135,-0.089072,0.945768,2
38.3292,-0.166135,-0.091074,0.95978,2
38.376,-0.166135,-0.089072,0.960781,2
38.4228,-0.182148,-0.090073,0.954776,2
38.4696,-0.171139,-0.085069,0.968787,2
38.5164,-0.156127,-0.087071,0.975793,2
38.5632,-0.156127,-0.087071,0.979796,2
38.61,-0.165134,-0.08607,0.974792,2
38.6568,-0.168137,-0.090073,0.958779,2
38.7036,-0.170138,-0.091074,0.949772,2
38.7504,-0.165134,-0.085069,0.957778,2
38.7972,-0.188153,-0.096078,0.944768,2
38.844,-0.164133,-0.088072,0.965785,2
38.8908,-0.167136,-0.094076,0.958779,2
38.9376,-0.165134,-0.089072,0.958779,2
38.9844,-0.162132,-0.090073,0.97179,2
39.0312,-0.171139,-0.091074,0.956777,2
39.078,-0.182148,-0.096078,0.938763,2
39.1248,-0.163133,-0.091074,0.961781,2
39.1716,-0.159129,-0.088072,0.967786,2
39.2184,-0.151123,-0.095077,0.986802,2
39.2652,-0.142115,-0.085069,1.010821,2
39.312,-0.162132,-0.08607,0.962782,2
39.3588,-0.163133,-0.089072,0.966785,2
39.4056,-0.173141,-0.090073,0.954776,2
39.4524,-0.154125,-0.087071,0.977794,2
39.4992,-0.159129,-0.089072,0.986802,2
39.546,-0.16013,-0.085069,0.979796,2
39.5928,-0.162132,-0.087071,0.976794,2
39.6396,-0.17214,-0.093076,0.955777,2
39.6864,-0.153124,-0.08607,0.975793,2
39.7332,-0.156127,-0.085069,0.97179,2
39.78,-0.164133,-0.090073,0.965785,2
39.8268,-0.154125,-0.08607,0.985801,2
39.8736,-0.169137,-0.092075,0.968787,2
39.9204,-0.171139,-0.092075,0.97179,2
39.9672,-0.176143,-0.097079,0.956777,2
40.014,-0.171139,-0.092075,0.965785,2
40.0608,-0.170138,-0.089072,0.973791,2
40.1076,-0.174141,-0.088072,0.960781,2
40.1544,-0.170138,-0.08607,0.979796,2
40.2012,-0.159129,-0.092075,0.9848,2
40.248,-0.165134,-0.093076,0.963783,2
40.2948,-0.171139,-0.095077,0.952774,2
40.3416,-0.161131,-0.090073,0.957778,2
40.3884,-0.162132,-0.091074,0.9848,2
40.4352,-0.176143,-0.097079,0.950773,2
40.482,-0.163133,-0.090073,0.969788,2
40.5288,-0.168137,-0.089072,0.975793,2
40.5756,-0.156127,-0.094076,0.953775,2
40.6224,-0.182148,-0.095077,0.961781,2
40.6692,-0.177144,-0.095077,0.954776,2
40.716,-0.165134,-0.087071,0.964784,2
40.7628,-0.166135,-0.087071,0.964784,2
40.8096,-0.157128,-0.084068,0.978795,2
40.8564,-0.165134,-0.092075,0.958779,2
40.9032,-0.163133,-0.096078,0.968787,2
40.95,-0.166135,-0.094076,0.966785,2
40.9968,-0.158128,-0.085069,0.974792,2
41.0436,-0.178145,-0.091074,0.962782,2
41.0904,-0.162132,-0.08607,0.97279,2
41.1372,-0.152124,-0.089072,0.977794,2
41.184,-0.162132,-0.092075,0.962782,2
41.2308,-0.162132,-0.092075,0.968787,2
41.2776,-0.17214,-0.090073,0.957778,2
41.3244,-0.16013,-0.089072,0.962782,2
41.3712,-0.155126,-0.092075,0.94777,2
41.418,-0.175142,-0.096078,0.934759,2
41.4648,-0.155126,-0.094076,0.950773,2
41.5116,-0.175142,-0.096078,0.946769,2
41.5584,-0.182148,-0.100081,0.968787,2
41.6052,-0.17214,-0.096078,0.966785,2
41.652,-0.165134,-0.088072,0.958779,2
41.6988,-0.176143,-0.092075,0.946769,2
41.7456,-0.161131,-0.08607,0.981798,2
41.7924,-0.173141,-0.090073,0.961781,2
41.8392,-0.169137,-0.090073,0.955777,2
41.886,-0.174141,-0.091074,0.961781,2
41.9328,-0.16013,-0.093076,0.986802,2
41.9796,-0.153124,-0.091074,0.983799,2
42.0264,-0.161131,-0.091074,0.966785,2
42.0732,-0.152124,-0.090073,0.95978,2
42.12,-0.166135,-0.090073,0.95978,2
42.1668,-0.166135,-0.094076,0.95978,2
42.2136,-0.171139,-0.095077,0.944768,2
42.2604,-0.166135,-0.097079,0.961781,2
42.3072,-0.166135,-0.090073,0.976794,2
42.354,-0.152124,-0.087071,0.983799,2
42.4008,-0.157128,-0.093076,0.966785,2
42.4476,-0.159129,-0.088072,0.989804,2
42.4944,-0.169137,-0.084068,0.973791,2
42.5412,-0.178145,-0.095077,0.94777,2
42.588,-0.165134,-0.091074,0.95978,2
42.6348,-0.170138,-0.091074,0.949772,2
42.6816,-0.156127,-0.085069,0.975793,2
42.7284,-0.153124,-0.088072,0.963783,2
42.7752,-0.161131,-0.087071,0.969788,2
42.822,-0.162132,-0.088072,0.97179,2
42.8688,-0.157128,-0.085069,0.993808,2
42.9156,-0.149121,-0.088072,0.954776,2
42.9624,-0.156127,-0.091074,0.961781,2
43.0092,-0.166135,-0.087071,0.944768,2
43.056,-0.173141,-0.088072,0.961781,2
43.1028,-0.169137,-0.091074,0.956777,2
43.1496,-0.174141,-0.090073,0.951773,2
43.1964,-0.162132,-0.084068,0.950773,2
43.2432,-0.163133,-0.094076,0.953775,2
43.29,-0.166135,-0.091074,0.960781,2
43.3368,-0.170138,-0.093076,0.957778,2
43.3836,-0.171139,-0.095077,0.944768,2
43.4304,-0.171139,-0.093076,0.946769,2
43.4772,-0.169137,-0.092075,0.943767,2
43.524,-0.163133,-0.093076,0.961781,2
43.5708,-0.152124,-0.082067,0.962782,2
43.6176,-0.168137,-0.093076,0.979796,2
43.6644,-0.175142,-0.09808,0.927754,2
43.7112,-0.143116,-0.089072,0.980797,2
43.758,-0.139113,-0.08607,0.980797,2
43.8048,-0.170138,-0.091074,0.954776,2
43.8516,-0.170138,-0.088072,0.956777,2
43.8984,-0.168137,-0.088072,0.967786,2
43.9452,-0.175142,-0.094076,0.953775,2
43.992,-0.167136,-0.087071,0.967786,2
44.0388,-0.171139,-0.095077,0.941765,2
44.0856,-0.169137,-0.094076,0.945768,2
44.1324,-0.163133,-0.095077,0.943767,2
44.1792,-0.16013,-0.092075,0.944768,2
44.226,-0.153124,-0.093076,0.953775,2
44.2728,-0.164133,-0.092075,0.958779,2
44.3196,-0.167136,-0.095077,0.968787,2
44.3664,-0.179146,-0.089072,0.949772,2
44.4132,-0.16013,-0.085069,0.966785,2
44.46,-0.165134,-0.091074,0.960781,2
44.5068,-0.168137,-0.092075,0.965785,2
44.5536,-0.158128,-0.091074,0.962782,2
44.6004,-0.162132,-0.089072,0.967786,2
44.6472,-0.182148,-0.092075,0.943767,2
44.694,-0.174141,-0.091074,0.961781,2
44.7408,-0.162132,-0.085069,0.969788,2
44.7876,-0.14812,-0.084068,0.973791,2
44.8344,-0.18415,-0.082067,0.95978,2
44.8812,-0.151123,-0.08607,0.975793,2
44.928,-0.166135,-0.087071,0.963783,2
44.9748,-0.151123,-0.081066,0.975793,2
45.0216,-0.168137,-0.085069,0.953775,2
45.0684,-0.170138,-0.090073,0.963783,2
45.1152,-0.171139,-0.093076,0.960781,2
45.162,-0.171139,-0.091074,0.955777,2
45.2088,-0.163133,-0.088072,0.97279,2
45.2556,-0.168137,-0.092075,0.956777,2
45.3024,-0.177144,-0.093076,0.970789,2
45.3492,-0.158128,-0.090073,0.977794,2
45.396,-0.166135,-0.091074,0.961781,2
45.4428,-0.167136,-0.092075,0.963783,2
45.4896,-0.155126,-0.092075,0.957778,2
45.5364,-0.171139,-0.094076,0.957778,2
45.5832,-0.164133,-0.08607,0.974792,2
45.63,-0.153124,-0.08607,0.987803,2
45.6768,-0.165134,-0.092075,0.960781,2
45.7236,-0.162132,-0.093076,0.958779,2
45.7704,-0.166135,-0.091074,0.966785,2
45.8172,-0.151123,-0.085069,0.985801,2
45.864,-0.167136,-0.093076,0.965785,2
45.9108,-0.163133,-0.090073,0.955777,2
45.9576,-0.16013,-0.089072,0.975793,2
46.0044,-0.171139,-0.091074,0.948771,2
46.0512,-0.164133,-0.091074,0.976794,2
46.098,-0.168137,-0.094076,0.931757,2
46.1448,-0.158128,-0.089072,0.962782,2
46.1916,-0.153124,-0.08607,0.973791,2
46.2384,-0.169137,-0.087071,0.962782,2
46.2852,-0.168137,-0.090073,0.95978,2
46.332,-0.167136,-0.089072,0.962782,2
46.3788,-0.167136,-0.090073,0.960781,2
46.4256,-0.173141,-0.097079,0.943767,2
46.4724,-0.155126,-0.092075,0.955777,2
46.5192,-0.169137,-0.09808,0.942766,2
46.566,-0.16013,-0.092075,0.951773,2
46.6128,-0.182148,-0.094076,0.93576,2
46.6596,-0.163133,-0.093076,0.941765,2
46.7064,-0.167136,-0.096078,0.960781,2
46.7532,-0.168137,-0.090073,0.956777,2
46.8,-0.164133,-0.090073,0.961781,2
46.8468,-0.165134,-0.088072,0.95978,2
46.8936,-0.170138,-0.087071,0.962782,2
46.9404,-0.178145,-0.092075,0.964784,2
46.9872,-0.173141,-0.091074,0.956777,2
47.034,-0.154125,-0.084068,0.975793,2
47.0808,-0.157128,-0.087071,0.978795,2
47.1276,-0.167136,-0.087071,0.975793,2
47.1744,-0.163133,-0.085069,0.969788,2
47.2212,-0.151123,-0.090073,0.977794,2
47.268,-0.163133,-0.092075,0.966785,2
47.3148,-0.18415,-0.097079,0.945768,2
47.3616,-0.162132,-0.089072,0.957778,2
47.4084,-0.167136,-0.091074,0.955777,2
47.4552,-0.16013,-0.079064,0.977794,2
47.502,-0.157128,-0.080065,0.978795,2
47.5488,-0.16013,-0.088072,0.973791,2
47.5956,-0.168137,-0.092075,0.964784,2
47.6424,-0.16013,-0.093076,0.970789,2
47.6892,-0.165134,-0.090073,0.968787,2
47.736,-0.164133,-0.093076,0.962782,2
47.7828,-0.163133,-0.091074,0.953775,2
47.8296,-0.155126,-0.088072,0.973791,2
47.8764,-0.153124,-0.092075,0.965785,2
47.9232,-0.171139,-0.089072,0.939764,2
47.97,-0.168137,-0.084068,0.949772,2
48.0168,-0.17214,-0.088072,0.960781,2
48.0636,-0.173141,-0.084068,0.962782,2
48.1104,-0.161131,-0.088072,0.97179,2
48.1572,-0.17214,-0.087071,0.945768,2
48.204,-0.164133,-0.092075,0.958779,2
48.2508,-0.170138,-0.088072,0.955777,2
48.2976,-0.173141,-0.092075,0.962782,2
48.3444,-0.18515,-0.099081,0.95978,2
48.3912,-0.157128,-0.092075,0.986802,2
48.438,-0.17214,-0.094076,0.95978,2
48.4848,-0.163133,-0.092075,0.975793,2
48.5316,-0.171139,-0.091074,0.963783,2
48.5784,-0.177144,-0.093076,0.956777,2
48.6252,-0.168137,-0.090073,0.961781,2
48.672,-0.163133,-0.089072,0.960781,2
48.7188,-0.161131,-0.091074,0.956777,2
48.7656,-0.164133,-0.088072,0.951773,2
48.8124,-0.163133,-0.090073,0.966785,2
48.8592,-0.164133,-0.093076,0.960781,2
48.906,-0.171139,-0.099081,0.942766,2
48.9528,-0.174141,-0.09808,0.961781,2
48.9996,-0.183149,-0.096078,0.948771,2
49.0464,-0.171139,-0.092075,0.953775,2
49.0932,-0.163133,-0.094076,0.973791,2
49.14,-0.165134,-0.091074,0.964784,2
49.1868,-0.162132,-0.087071,0.964784,2
49.2336,-0.183149,-0.085069,0.982799,2
49.2804,-0.180146,-0.092075,0.949772,2
49.3272,-0.182148,-0.096078,0.941765,2
49.374,-0.168137,-0.094076,0.956777,2
49.4208,-0.164133,-0.093076,0.952774,2
49.4676,-0.173141,-0.087071,0.960781,2
49.5144,-0.158128,-0.084068,0.967786,2
49.5612,-0.159129,-0.090073,0.981798,2
49.608,-0.165134,-0.092075,0.964784,2
49.6548,-0.170138,-0.094076,0.968787,2
49.7016,-0.165134,-0.093076,0.966785,2
49.7484,-0.168137,-0.091074,0.968787,2
49.7952,-0.16013,-0.090073,0.964784,2
49.842,-0.163133,-0.089072,0.964784,2
49.8888,-0.158128,-0.094076,0.960781,2
49.9356,-0.168137,-0.090073,0.956777,2
49.9824,-0.162132,-0.087071,0.964784,2
50.0292,-0.179146,-0.096078,0.930756,2
50.076,-0.165134,-0.090073,0.95978,2
50.1228,-0.169137,-0.084068,0.966785,2
50.1696,-0.167136,-0.087071,0.956777,2
50.2164,-0.156127,-0.087071,0.97279,2
50.2632,-0.164133,-0.088072,0.964784,2
50.31,-0.17214,-0.08607,0.957778,2
50.3568,-0.177144,-0.091074,0.965785,2
50.4036,-0.168137,-0.088072,0.950773,2
50.4504,-0.181147,-0.090073,0.95978,2
50.4972,-0.17214,-0.092075,0.954776,2
50.544,-0.167136,-0.091074,0.960781,2
50.5908,-0.169137,-0.08607,0.963783,2
50.6376,-0.157128,-0.089072,0.97279,2
50.6844,-0.182148,-0.099081,0.942766,2
50.7312,-0.17214,-0.091074,0.951773,2
50.778,-0.16013,-0.095077,0.956777,2
50.8248,-0.158128,-0.093076,0.952774,2
50.8716,-0.153124,-0.089072,0.963783,2
50.9184,-0.168137,-0.093076,0.962782,2
50.9652,-0.164133,-0.088072,0.988803,2
51.012,-0.167136,-0.092075,0.958779,2
51.0588,-0.173141,-0.08607,0.957778,2
51.1056,-0.164133,-0.087071,0.97179,2
51.1524,-0.163133,-0.088072,0.961781,2
51.1992,-0.167136,-0.090073,0.967786,2
51.246,-0.164133,-0.089072,0.954776,2
51.2928,-0.170138,-0.092075,0.967786,2
51.3396,-0.170138,-0.090073,0.963783,2
51.3864,-0.169137,-0.092075,0.93576,2
51.4332,-0.18515,-0.091074,0.926753,2
51.48,-0.164133,-0.090073,0.960781,2
51.5268,-0.166135,-0.091074,0.953775,2
51.5736,-0.156127,-0.093076,0.944768,2
51.6204,-0.164133,-0.090073,0.953775,2
51.6672,-0.163133,-0.090073,0.960781,2
51.714,-0.163133,-0.088072,0.970789,2
51.7608,-0.166135,-0.094076,0.964784,2
51.8076,-0.180146,-0.089072,0.974792,2
51.8544,-0.171139,-0.088072,0.953775,2
51.9012,-0.163133,-0.094076,0.95978,2
51.948,-0.167136,-0.088072,0.961781,2
51.9948,-0.169137,-0.095077,0.949772,2
52.0416,-0.164133,-0.094076,0.969788,2
52.0884,-0.170138,-0.092075,0.95978,2
52.1352,-0.169137,-0.093076,0.958779,2
52.182,-0.169137,-0.089072,0.95978,2
52.2288,-0.16013,-0.085069,0.976794,2
52.2756,-0.173141,-0.095077,0.966785,2
52.3224,-0.169137,-0.095077,0.964784,2
52.3692,-0.17214,-0.095077,0.948771,2
52.416,-0.164133,-0.087071,0.960781,2
52.4628,-0.154125,-0.092075,0.948771,2
52.5096,-0.16013,-0.093076,0.97179,2
52.5564,-0.158128,-0.089072,0.991806,2
52.6032,-0.16013,-0.087071,0.945768,2
52.65,-0.154125,-0.092075,0.961781,2
52.6968,-0.170138,-0.096078,0.961781,2
52.7436,-0.169137,-0.094076,0.963783,2
52.7904,-0.163133,-0.085069,0.95978,2
52.8372,-0.158128,-0.085069,0.95978,2
52.884,-0.169137,-0.090073,0.964784,2
52.9308,-0.161131,-0.08607,0.979796,2
52.9776,-0.174141,-0.092075,0.951773,2
53.0244,-0.167136,-0.092075,0.961781,2
53.0712,-0.17214,-0.096078,0.952774,2
53.118,-0.16013,-0.096078,0.955777,2
53.1648,-0.175142,-0.097079,0.946769,2
53.2116,-0.164133,-0.089072,0.968787,2
53.2584,-0.153124,-0.088072,0.987803,2
53.3052,-0.162132,-0.089072,0.951773,2
53.352,-0.164133,-0.088072,0.960781,2
53.3988,-0.162132,-0.092075,0.956777,2
53.4456,-0.162132,-0.090073,0.985801,2
53.4924,-0.159129,-0.088072,0.999812,2
53.5392,-0.153124,-0.08607,0.980797,2
